1520021563-9,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/2520to3340url.html,http://www.nytimes.com/2013/11/22/movies/detroit-unleaded-a-low-octane-comedy.html,http://www.nytimes.com/2013/11/22/movies/detroit-unleaded-a-low-octane-comedy.html,"â€œDetroit Unleadedâ€ù is about as gentle as comedies come these days, commendably so. Rola Nashef, the director, who was born in Lebanon and raised in Michigan, wasnâ€™t interested in the slapstick and vulgarity that pass for humor in most films. By avoiding those noisy distractions and staying within the confines of her sparse story, she has created a surprisingly affecting examination of one aspect of the Arab-American experience: the dissonance between American hookup culture and home-country traditions.",,,,,,,,,,,,,,,
1520021566-13,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/2520to3340url.html,http://www.nytimes.com/2013/11/22/movies/die-narbe-the-scar-about-the-berlin-wall.html,http://www.nytimes.com/2013/11/22/movies/die-narbe-the-scar-about-the-berlin-wall.html,"One problem with Mr. von Harderâ€™s project is his decision to shoot in deepest winter, when the city and its environs are an indistinct gray-and-white expanse, at least as captured and flattened-out here. While itâ€™s not necessary for the film to rival the mesmerizing devastation of, say, the Alberta tar pits surveyed from above in â€œPetropolisâ€ù or the dazzling toylike distortions of Olivo Barbieriâ€™s cityscapes, a more disciplined composition and control of tempo would help.",,,,,,,,,,,,,,,
1520021566-12,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/2520to3340url.html,http://www.nytimes.com/2013/11/22/movies/die-narbe-the-scar-about-the-berlin-wall.html,http://www.nytimes.com/2013/11/22/movies/die-narbe-the-scar-about-the-berlin-wall.html,"Burkhard von Harderâ€™s â€œDie Narbeâ€ù (â€œThe Scarâ€ù) bears witness to the legacy of the Berlin Wall in rather literal-minded fashion by filming the wallâ€™s perimeter from a helicopter. Far from tapping Germanyâ€™s especially rich and haunted interplay between architecture and memory, the movie suggests, most immediately, that not all aerial photography is equal.",,,,,,,,,,,,,,,
1520021566-14,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/2520to3340url.html,http://www.nytimes.com/2013/11/22/movies/die-narbe-the-scar-about-the-berlin-wall.html,http://www.nytimes.com/2013/11/22/movies/die-narbe-the-scar-about-the-berlin-wall.html,"Mr. von Harder inscribes this storied geography with audio quotations from Willy Brandt, Walter Ulbricht and others, and what sound like recordings of crank calls to the Stasi. Together they give the sense of listening in on history, but over all, â€œDie Narbe,â€ù scored with music-as-wallpaper by F. M. Einheit, comes across as more of an extravagant gesture than a fully realized artistic conceit.",,,,,,,,,,,,,,,
1520021607-22,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/2520to3340url.html,http://www.nytimes.com/2013/11/22/movies/everyday-is-michael-winterbottoms-new-film.html,http://www.nytimes.com/2013/11/22/movies/everyday-is-michael-winterbottoms-new-film.html,"The biggest irritant is an intrusive, semi-minimalist score by Michael Nyman that drapes the mundanity in arty trappings.",,,,,,,,,,,,,,,
1520021607-21,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/2520to3340url.html,http://www.nytimes.com/2013/11/22/movies/everyday-is-michael-winterbottoms-new-film.html,http://www.nytimes.com/2013/11/22/movies/everyday-is-michael-winterbottoms-new-film.html,"Moment by moment, it all adds up. The scenes of the family huddling and hugging, greeting and parting, and reaffirming primal bonds are quietly moving.",,,,,,,,,,,,,,,
1520021607-15,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/2520to3340url.html,http://www.nytimes.com/2013/11/22/movies/everyday-is-michael-winterbottoms-new-film.html,http://www.nytimes.com/2013/11/22/movies/everyday-is-michael-winterbottoms-new-film.html,"Michael Winterbottomâ€™s elusive family drama â€œEverydayâ€ù was filmed in two-week periods around Christmas over five successive years in a rural Scottish village. Its central character, Karen (Shirley Henderson), is a lean, intense working-class woman whose husband, Ian (John Simm), is serving time for an unspecified drug-related crime.",,,,,,,,,,,,,,,
1520021607-19,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/2520to3340url.html,http://www.nytimes.com/2013/11/22/movies/everyday-is-michael-winterbottoms-new-film.html,http://www.nytimes.com/2013/11/22/movies/everyday-is-michael-winterbottoms-new-film.html,"But the vagueness of the movie, written by Mr. Winterbottom and Laurence Coriat, seems a deliberate strategy to focus on the quotidian aspects of the ties that bind. We observe the preparation of meals and the childrenâ€™s school days, and we follow Karen as she takes the train to the prison, sometimes accompanied by all four children and sometimes by only the boys, who idolize their dad. In a disturbing moment that has no reverberations, one of the boys finds his fatherâ€™s rifle and carries it into the woods.",,,,,,,,,,,,,,,
1520021607-17,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/2520to3340url.html,http://www.nytimes.com/2013/11/22/movies/everyday-is-michael-winterbottoms-new-film.html,http://www.nytimes.com/2013/11/22/movies/everyday-is-michael-winterbottoms-new-film.html,"Contributing to the movieâ€™s tone of documentary realism is that the children are played by real-life siblings, Shaun, Katrina, Stephanie and Robert Kirk. (They are unrelated to Mr. Simm and Ms. Henderson.) As the film follows the family in carefully spaced reunion scenes at prison and at home when Ian is allowed to visit, â€œEverydayâ€ù bears a distant, if unmistakable, resemblance to Michael Aptedâ€™s â€œUpâ€ù documentary series. Those films revisit the same people every seven years to reveal the often astounding changes in their lives.",,,,,,,,,,,,,,,
1520021607-20,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/2520to3340url.html,http://www.nytimes.com/2013/11/22/movies/everyday-is-michael-winterbottoms-new-film.html,http://www.nytimes.com/2013/11/22/movies/everyday-is-michael-winterbottoms-new-film.html,"Karen canâ€™t completely hold in her anger, doubt and frustration. Twice, she cracks and lets Ian know how tough her life is. When he returns to his cell after a visit and plops on his bunk bed and stares into space, you sense the boredom and despair underlying his bonhomie during family visits. When the couple spend some precious moments alone, it is obvious that Karen and Ian are still deeply in love despite everything.",,,,,,,,,,,,,,,
1520021607-18,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/2520to3340url.html,http://www.nytimes.com/2013/11/22/movies/everyday-is-michael-winterbottoms-new-film.html,http://www.nytimes.com/2013/11/22/movies/everyday-is-michael-winterbottoms-new-film.html,"Because only one year separates the Christmases in â€œEveryday,â€ù and the dates are not clearly noted, the changes in the family â€” even the childrenâ€™s growth â€” are not strikingly noticeable from year to year. Confusing matters further, the names of places are never given, and it is often difficult to comprehend the charactersâ€™ Scottish accents.",,,,,,,,,,,,,,,
1520021607-16,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/2520to3340url.html,http://www.nytimes.com/2013/11/22/movies/everyday-is-michael-winterbottoms-new-film.html,http://www.nytimes.com/2013/11/22/movies/everyday-is-michael-winterbottoms-new-film.html,"Karen grimly supports the coupleâ€™s four children by working several jobs, including as a barmaid. While Ian is away, she carries on an ambiguous, quasi-domestic relationship with a family friend. At a certain point, Ian telephones home with the unhappy news that his sentence will be extended for a short time because he was caught with a tiny amount of hashish. The look on Karenâ€™s face says it all: How could he? But she swallows her rage.",,,,,,,,,,,,,,,
1520021610-25,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/2520to3340url.html,http://www.nytimes.com/2013/11/22/movies/home-with-gbenga-akinnagbe-and-joe-morton.html,http://www.nytimes.com/2013/11/22/movies/home-with-gbenga-akinnagbe-and-joe-morton.html,"The movieâ€™s problems are its ambitions. With awkward slow-motion effects, clunky transitions and pregnant zooms that seem conspicuously in the wrong speed or otherwise a little off, Mr. Oliverâ€™s film aims for a glossy mainstream aesthetic without the budget or skills to match. In addition to being a showcase for actors, the movie is most successful as a quintessentially New York film in which the characters are even more neurotic and comic than usual and the plot hinges dramatically on a subway station closure.",,,,,,,,,,,,,,,
1520021610-23,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/2520to3340url.html,http://www.nytimes.com/2013/11/22/movies/home-with-gbenga-akinnagbe-and-joe-morton.html,http://www.nytimes.com/2013/11/22/movies/home-with-gbenga-akinnagbe-and-joe-morton.html,"Jack, the hero of Jono Oliverâ€™s debut feature, â€œHome,â€ù is balancing his dosage of antipsychotic medicine while seeking an apartment in New York for less than $600 a month. This seemingly impossible hunt is endured with humor and sensitivity, as well as minute pangs of suffering, thanks to a stunning performance from Gbenga Akinnagbe (Chris Partlow in â€œThe Wireâ€ù) in the story of Jackâ€™s efforts to leave a group home where heâ€™s lived for many years.",,,,,,,,,,,,,,,
1520021610-24,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/2520to3340url.html,http://www.nytimes.com/2013/11/22/movies/home-with-gbenga-akinnagbe-and-joe-morton.html,http://www.nytimes.com/2013/11/22/movies/home-with-gbenga-akinnagbe-and-joe-morton.html,"With its touching portrayal of the relationships between the patients and health care workers, â€œHomeâ€ù resembles something more like a low-budget â€œAwakeningsâ€ù (without the focus on pharmaceutical solutions) than last yearâ€™s screwball, maniacal â€œSilver Linings Playbook.â€ù Mental illness is presented here as something by turns endearing, surprising and frightening. A jarring realism comes both from Mr. Oliverâ€™s script and the performances by an ensemble of brilliant character actors, including James McDanielâ€™s portrayal of a doctor and Joe Mortonâ€™s turn as Jackâ€™s father.",,,,,,,,,,,,,,,
1520021612-26,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/2520to3340url.html,http://www.nytimes.com/2013/11/22/movies/in-contracted-najarra-townsend-makes-a-poor-decision.html,http://www.nytimes.com/2013/11/22/movies/in-contracted-najarra-townsend-makes-a-poor-decision.html,"The moral of â€œContracted,â€ù Eric Englandâ€™s slight but intelligently assembled horror movie, is hard to miss. After Samantha (Najarra Townsend), a lesbian, meets a man at a party and uncharacteristically has hazy, unprotected sex with him in a car, she awakens the next day with an advancing case of â€” you remember â€œWorld War Z,â€ù right? Letâ€™s call this V.D.Z. Living at home in a fractious relationship with her mom (Caroline Williams) and applying to college, Samantha soon finds to her disgust that her eyes are growing opaque; teeth, fingernails and clumps of hair are coming off; a nasty lesion is growing on her lip; and her appetite for human flesh is mounting.",,,,,,,,,,,,,,,
1520021612-27,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/2520to3340url.html,http://www.nytimes.com/2013/11/22/movies/in-contracted-najarra-townsend-makes-a-poor-decision.html,http://www.nytimes.com/2013/11/22/movies/in-contracted-najarra-townsend-makes-a-poor-decision.html,"The terrors of slow metamorphosis have been rendered in other fright films, notably in David Cronenbergâ€™s â€œThe Flyâ€ù; Mr. England summons a similar dread, making shrewd use of a meager budget and talented actors, including Katie Stegeman as Samanthaâ€™s estranged girlfriend and, in a turn as the one-night partner, the horror writer-director Simon Barrett (â€œV/H/Sâ€ù). For her part, Ms. Townsend, with the help of a skilled makeup team, capably portrays a descent into living death.",,,,,,,,,,,,,,,
1520021612-28,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/2520to3340url.html,http://www.nytimes.com/2013/11/22/movies/in-contracted-najarra-townsend-makes-a-poor-decision.html,http://www.nytimes.com/2013/11/22/movies/in-contracted-najarra-townsend-makes-a-poor-decision.html,"The ending to this fable misses the opportunity for broader metaphorical resonance, but getting there has its own unnerving rewards.",,,,,,,,,,,,,,,
1520021616-31,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/2520to3340url.html,http://www.nytimes.com/2013/11/22/movies/is-the-man-who-is-tall-happy-a-michel-gondry-documentary.html,http://www.nytimes.com/2013/11/22/movies/is-the-man-who-is-tall-happy-a-michel-gondry-documentary.html,"Mr. Gondry was introduced to Mr. Chomsky by watching several documentaries, including â€œManufacturing Consent: Noam Chomsky and the Mediaâ€ù (1993). Eventually, the two men met and talked, and talked some more, a dialogue that led to â€œIs the Man Who Is Tall Happy?â€ù Mr. Gondry decided to animate their conversations to reveal â€” in a Chomsky-ian move â€” the filmmaking process that ordinarily remains hidden for the viewerâ€™s pleasure (and manipulation). Using old-fashioned, hand-drawn animation; a bright, pulsing palette; and live interviews shot with a 16-millimeter film camera (a Bolex â€” hurray!), Mr. Gondry lays bare his own process as well as his intellectual anxieties as he gently questions and sometimes prods the admirably patient Mr. Chomsky.",,,,,,,,,,,,,,,
1520021616-32,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/2520to3340url.html,http://www.nytimes.com/2013/11/22/movies/is-the-man-who-is-tall-happy-a-michel-gondry-documentary.html,http://www.nytimes.com/2013/11/22/movies/is-the-man-who-is-tall-happy-a-michel-gondry-documentary.html,"Among their topics is the sentence that gives the movie its title and that Mr. Chomsky has used, by moving one word, to argue that the linguistic information children receive is insufficient to explain how they acquire the grammar of language. â€œIt seems plain,â€ù Mr. Chomsky has written, â€œthat language acquisition is based on the childâ€™s discovery of what, from a formal point of view, is a deep and abstract theory â€” a generative grammar of his language â€” many of the concepts and principles of which are only remotely related to experience by long and intricate chains of unconscious quasi-inferential steps.â€ù",,,,,,,,,,,,,,,
1520021616-30,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/2520to3340url.html,http://www.nytimes.com/2013/11/22/movies/is-the-man-who-is-tall-happy-a-michel-gondry-documentary.html,http://www.nytimes.com/2013/11/22/movies/is-the-man-who-is-tall-happy-a-michel-gondry-documentary.html,"Noam Chomsky is, well, Noam Chomsky: the linguist, philosopher and spectacularly prolific author â€” he has more than 100 books to his name â€” whoâ€™s often better known for his leftist politics. Born on Dec. 7, 1928, Mr. Chomsky belongs to that rare American species, the public intellectual, and his website, www.chomsky.info, testifies to the breadth and depth of his impact in a section called â€œWritings on Chomsky.â€ù Here, you can find more than 100 articles that chart his life, interests and controversies in terse, headline form: from â€œChomskyâ€™s Revolution in Linguisticsâ€ù (1972) to â€œThe Pariahâ€ù (1985); â€œConscience of a Nationâ€ù (2001); â€œDoes Noam Chomsky Hate America?â€ù (2003); and â€œAfter Multiple Denials, CIA Admits to Snooping on Noam Chomskyâ€ù (2013).",,,,,,,,,,,,,,,
1520021616-35,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/2520to3340url.html,http://www.nytimes.com/2013/11/22/movies/is-the-man-who-is-tall-happy-a-michel-gondry-documentary.html,http://www.nytimes.com/2013/11/22/movies/is-the-man-who-is-tall-happy-a-michel-gondry-documentary.html,"One of the pleasures of the movie, though, is that Mr. Gondry remains acutely tuned into these passages, which he addresses with a startling openness and a lack of directorial ego. This is a movie that celebrates the life of a great mind and makes a case for the mind that knows less but keeps on asking.",,,,,,,,,,,,,,,
1520021616-29,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/2520to3340url.html,http://www.nytimes.com/2013/11/22/movies/is-the-man-who-is-tall-happy-a-michel-gondry-documentary.html,http://www.nytimes.com/2013/11/22/movies/is-the-man-who-is-tall-happy-a-michel-gondry-documentary.html,"An easygoing, sometimes tough-going meander through the world of ideas, the animated documentary â€œIs the Man Who Is Tall Happy?â€ù finds the French director Michel Gondry playing wide-eyed student to none other than Noam Chomsky. Theyâ€™re a charmingly unpredictable, appealing match. Mr. Gondry, best known for films like â€œEternal Sunshine of the Spotless Mindâ€ù and â€œThe Green Hornet,â€ù has occasionally dipped into documentary, with titles like the expansive â€œDave Chappelleâ€™s Block Partyâ€ù (in which the comic hosts a rocking Brooklyn block party) and the considerably more hermetic â€œThe Thorn in the Heartâ€ù (about Mr. Gondryâ€™s aunt and her son).",,,,,,,,,,,,,,,
1520021616-34,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/2520to3340url.html,http://www.nytimes.com/2013/11/22/movies/is-the-man-who-is-tall-happy-a-michel-gondry-documentary.html,http://www.nytimes.com/2013/11/22/movies/is-the-man-who-is-tall-happy-a-michel-gondry-documentary.html,"Blissfully unconventional as a documentary and as an intellectual endeavor, â€œIs the Man Who Is Tall Happy?â€ù wonâ€™t tell you everything youâ€™ve always wanted to know about Mr. Chomsky, but its modesty is one of its strengths, along with Mr. Gondryâ€™s entrancing, vibrant illustrations. Both go a long way toward smoothing over some rough patches. Mr. Chomsky speaks in a low, generally unmodulated voice that can border on the soporific, especially when he drifts into abstraction.",,,,,,,,,,,,,,,
1520021616-33,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/2520to3340url.html,http://www.nytimes.com/2013/11/22/movies/is-the-man-who-is-tall-happy-a-michel-gondry-documentary.html,http://www.nytimes.com/2013/11/22/movies/is-the-man-who-is-tall-happy-a-michel-gondry-documentary.html,"When Mr. Chomsky diagrams the title sentence with a marker to reveal its grammatical structure, Mr. Gondry makes those words come richly, cogently, to life.",,,,,,,,,,,,,,,
1520021619-38,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/2520to3340url.html,http://www.nytimes.com/2013/11/22/movies/its-better-to-jump-about-the-arabs-of-acre-israel.html,http://www.nytimes.com/2013/11/22/movies/its-better-to-jump-about-the-arabs-of-acre-israel.html,"An endless smear of cross-fades links the filmâ€™s interviews and sightseeing highlights, overlaid with song. Arab residents express legitimate (and, to many residents of changing urban areas, familiar) concerns about their hometown, part of which was deemed a Unesco World Heritage site. But the film feels like a work of community advocacy.",,,,,,,,,,,,,,,
1520021619-37,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/2520to3340url.html,http://www.nytimes.com/2013/11/22/movies/its-better-to-jump-about-the-arabs-of-acre-israel.html,http://www.nytimes.com/2013/11/22/movies/its-better-to-jump-about-the-arabs-of-acre-israel.html,"The title refers to a local rite of passage: leaping off the cityâ€™s sheer, 30-foot-plus walls into the waters below. But other than a diverting montage â€” including what looks like a cannonball-jump cam â€” most of this casually constructed film is given over to the pitfalls of urban development and the unresolved tensions between Arabs and the comparatively recent Israeli government. (Riots erupted in 2008.)",,,,,,,,,,,,,,,
1520021619-36,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/2520to3340url.html,http://www.nytimes.com/2013/11/22/movies/its-better-to-jump-about-the-arabs-of-acre-israel.html,http://www.nytimes.com/2013/11/22/movies/its-better-to-jump-about-the-arabs-of-acre-israel.html,"The ancient city of Acre, Israel, speaks â€” or at least an Arab subset of its population does â€” in â€œItâ€™s Better to Jump.â€ù Gentrification spurred by public policy and private investment is on the march in this walled town (also known as Akka) on the countryâ€™s northern coast, leading its longstanding Arab residents to fear a loss of identity. Artists, teachers, a restaurateur and a Brown University professor say their piece, politely but firmly, in this rambling talking-heads documentary directed by Gina M. Angelone, and Patrick Alexander Stewart and Mouna B. Stewart, who are husband and wife.",,,,,,,,,,,,,,,
